company_no,receipt_document_no,receipt_no,receipt_date,receipt_amount,receipt_type,receipt_source,receipt_subtype,customer_no,invoice_no,line_no,applied_amount,job_no,job_description
1,1025638,726,2018-09-29,18675.39,I,C,,104,1375,1,6150.39,1994,DH Short Stay Containment
1,81326,725,2018-09-28,444.0,I,C,,106,1353,1,444.0,1966,Hand Sanitizer Relocation
1,364778,724,2018-09-27,17071.51,I,C,,115,1387,1,17071.51,1713,PAMF 87 Encina Cardiology
1,364725,714,2018-09-25,268787.26,I,C,,115,1232,1,70657.13,1554,Dublin Center 3rd ENT Expansio
1,364725,714,2018-09-25,268787.26,I,C,,115,1380,1,1018.05,1554,Dublin Center 3rd ENT Expansio
1,364725,714,2018-09-25,268787.26,I,C,,115,1382,1,3980.59,1555,Fremont Center UCC Expansion
1,364725,714,2018-09-25,268787.26,I,C,,115,1389,1,19274.54,1555,Fremont Center UCC Expansion
1,364725,714,2018-09-25,268787.26,I,C,,115,1394,1,54034.39,1427,1950 University Cir. Fertility
1,364725,714,2018-09-25,268787.26,I,C,,115,1396,1,119822.56,1427,1950 University Cir. Fertility
1,364725,749,2018-09-25,249512.72,I,C,,115,1232,1,70657.13,1554,Dublin Center 3rd ENT Expansio
1,364725,749,2018-09-25,249512.72,I,C,,115,1380,1,1018.05,1554,Dublin Center 3rd ENT Expansio
1,364725,749,2018-09-25,249512.72,I,C,,115,1382,1,3980.59,1555,Fremont Center UCC Expansion
1,364725,749,2018-09-25,249512.72,I,C,,115,1394,1,54034.39,1427,1950 University Cir. Fertility
1,364725,749,2018-09-25,249512.72,I,C,,115,1396,1,119822.56,1427,1950 University Cir. Fertility
1,81064,713,2018-09-21,185289.45,I,C,,106,1248,1,181815.75,1372,ECH New Main Lab Upgrades
1,81064,713,2018-09-21,185289.45,I,C,,106,1315,1,2118.7,1983,Cintas Walk Off Mats New Main
1,81064,713,2018-09-21,185289.45,I,C,,106,1352,1,614.0,1960,Oak Bldg Patio Table Assembly
1,81064,713,2018-09-21,185289.45,I,C,,106,1354,1,741.0,1967,Ground Floor Doctor's Lounge T
1,504652,712,2018-09-19,45285.0,I,C,,146,1357,1,45285.0,1909,Sterile Processing I.C.
1,166415,711,2018-09-18,871.06,I,C,,115,1288,1,871.06,1479,Fremont 1 Lobby Door Replace
1,1019239,710,2018-09-13,21558.0,I,C,,104,1322,1,21558.0,1675,DH Central Sterile Metal Doors
1,364482,708,2018-09-11,6406.0,I,C,,115,1311,1,6406.0,1315,PAMF San Carlos Mammo
1,80709,707,2018-09-07,3034.2,I,C,,106,1333,1,3034.2,1880,Smart Market Vending Machines
1,1017722,709,2018-09-07,20481.03,I,C,,104,1343,1,20481.03,1473,DH Healing Courtyards
1,364429,706,2018-09-06,58121.1,I,C,,115,1316,1,58121.1,1776,5601 Norris Canyon Ste. 100
1,1013476,704,2018-08-28,203331.59,I,C,,104,1301,1,203331.59,1473,DH Healing Courtyards
1,364291,705,2018-08-28,203283.72,I,C,,115,1308,1,86305.08,1427,1950 University Cir. Fertility
1,364291,705,2018-08-28,203283.72,I,C,,115,1314,1,116978.64,1427,1950 University Cir. Fertility
1,1012756,703,2018-08-25,237651.79,I,C,,104,1300,1,237651.79,1509,Unified Communications Project
1,1011738,702,2018-08-23,3129.0,I,C,,104,1317,1,716.0,1629,DH Corridor Fire Rtd Access Do
1,1011738,702,2018-08-23,3129.0,I,C,,104,1318,1,517.0,1848,Electric Car Charger Signs
1,1011738,702,2018-08-23,3129.0,I,C,,104,1319,1,1014.0,1903,DH Freeze and Cap at 2 West
1,1011738,702,2018-08-23,3129.0,I,C,,104,1320,1,882.0,1865,DH Home Health Ergotron Desk
1,80782,693,2018-08-22,7500.0,I,C,,118,1325,1,7500.0,1981,Fairways Sunnyvale
1,292353,692,2018-08-20,124273.89,I,C,,144,1137,1,124273.89,1761,Elevator Modernization
1,1010981,697,2018-08-20,14127.17,I,C,,104,1324,1,14127.17,1615,ARU Auto Doors
1,1010466,699,2018-08-17,399059.69,I,C,,104,1313,1,399059.69,1606,AHU Replacement Project Part B
1,80281,700,2018-08-17,5135.85,I,C,,106,1274,1,3456.85,1927,NICU Joint Commission I.C
1,80281,700,2018-08-17,5135.85,I,C,,106,1277,1,637.0,1910,WH LL Garage Fire Caulking
1,80281,700,2018-08-17,5135.85,I,C,,106,1279,1,1042.0,1933,WH Layout Tape Removal
1,1008355,698,2018-08-13,156275.67,I,C,,104,1302,1,73144.36,1471,AHU-8 Humidity Repairs
1,1008355,698,2018-08-13,156275.67,I,C,,104,1306,1,31012.5,1518,DH Dietary Remodel
1,1008355,698,2018-08-13,156275.67,I,C,,104,1307,1,52118.81,1496,DH Lab Draw
1,292302,694,2018-08-10,11961.0,I,C,,144,1214,1,3712.0,1907,Red VCT @ SPD Clean Room
1,292302,694,2018-08-10,11961.0,I,C,,144,1240,1,5254.0,1861,Gourmet Alley Additional Power
1,292302,694,2018-08-10,11961.0,I,C,,144,1241,1,2995.0,1866,ED Rm 118 Wire Mold Relocation
1,133006,695,2018-08-10,23728.0,I,C,,152,1209,1,11659.0,1868,Replace DFH at L+D
1,133006,695,2018-08-10,23728.0,I,C,,152,1256,1,12069.0,1867,Replace 9 doors
1,1007820,696,2018-08-10,2788.8,I,C,,104,1280,1,2788.8,1520,DH Washer Replacement
1,80220,701,2018-08-10,88391.4,I,C,,106,1237,1,656.6,1690,Women's Hospital Drain Guard R
1,80220,701,2018-08-10,88391.4,I,C,,106,1273,1,719.0,1926,Construction Camera Replacemen
1,80220,701,2018-08-10,88391.4,I,C,,106,1276,1,1392.0,1904,Mechoshade Install I.C
1,80220,701,2018-08-10,88391.4,I,C,,106,1278,1,1364.0,1925,Temp Dishroom Investigation
1,80220,701,2018-08-10,88391.4,I,C,,106,1282,1,23163.3,1955,Building 1 Vacant Ste. Remodel
1,80220,701,2018-08-10,88391.4,I,C,,106,1304,1,33788.7,1899,Loading Dock Trash Compactor &
1,80220,701,2018-08-10,88391.4,I,C,,106,1309,1,27307.8,1880,Smart Market Vending Machines
1,28337,689,2018-08-08,52225.69,I,C,,111,1303,1,52225.69,1635,South Campus Residence Utility
1,28336,690,2018-08-08,712504.96,I,C,,111,1299,1,367126.64,1758,SCU STEM Garage
1,28336,690,2018-08-08,712504.96,I,C,,111,1310,1,345378.32,1714,SCU Alameda Hall Civil Bld Out
1,79916,688,2018-08-03,6833.5,I,C,,106,1296,1,6833.5,1834,New Main ED Remodel Field Inve
1,1003684,686,2018-08-02,701384.64,I,C,,104,1219,1,701384.64,1606,AHU Replacement Project Part B
1,363883,687,2018-08-02,3686.57,I,C,,115,1281,1,3686.57,1634,PAMF Los Gatos Center Ultrasou
1,1001695,684,2018-07-27,117386.53,I,C,,104,1261,1,117386.53,1464,IT Remediation
1,79666,685,2018-07-27,168143.51,I,C,,106,1142,1,7167.0,1552,GN421 Supply/Admin Remodel
1,79666,685,2018-07-27,168143.51,I,C,,106,1143,1,19832.0,1618,New Main Lab Make Ready
1,79666,685,2018-07-27,168143.51,I,C,,106,1248,1,118318.47,1372,ECH New Main Lab Upgrades
1,79666,685,2018-07-27,168143.51,I,C,,106,1249,1,22133.04,1931,OpEx WA - 1525 Related
1,79666,685,2018-07-27,168143.51,I,C,,106,1272,1,293.0,1905,Cancer Center Bench Anchoring
1,79666,685,2018-07-27,168143.51,I,C,,106,1275,1,400.0,1928,Door Latch Replacement & Pivot
1,1000719,683,2018-07-26,66205.98,I,C,,104,1218,1,66205.98,1471,AHU-8 Humidity Repairs
1,501737,682,2018-07-24,1033.99,I,C,,146,1321,1,1033.99,1936,CHOMP Infection Control
1,998861,680,2018-07-20,560421.22,I,C,,104,1225,1,560421.22,1509,Unified Communications Project
1,79579,681,2018-07-20,39290.3,I,C,,106,1265,1,7446.19,1095,1501 Women's Hosp NPC Compl
1,79579,681,2018-07-20,39290.3,I,C,,106,1266,1,31844.11,1095,1501 Women's Hosp NPC Compl
1,997992,677,2018-07-19,63784.38,I,C,,104,966,1,13372.15,1326,IDF Upgrade Dominican Hospital
1,997992,677,2018-07-19,63784.38,I,C,,104,1069,1,50412.23,1568,DH Unified Com. Cable & Design
1,363676,679,2018-07-19,60465.32,I,C,,115,1231,1,60465.32,1553,Dublin Center 3rd Flr Eye Exp.
1,79334,676,2018-07-13,3706.6,I,C,,106,1260,1,3706.6,1803,Building 1 Dr Myneni's Remodel
1,72185,675,2018-07-12,7112.0,I,C,,119,1242,1,7112.0,1921,IHC Meridian Fence Repair
1,26901,673,2018-07-04,857299.63,I,C,,111,1228,1,1841.84,1749,Sculpture Base Replacement
1,26901,673,2018-07-04,857299.63,I,C,,111,1245,1,319843.1,1714,SCU Alameda Hall Civil Bld Out
1,26901,673,2018-07-04,857299.63,I,C,,111,1246,1,535614.69,1758,SCU STEM Garage
1,991215,672,2018-06-30,23928.66,I,C,,104,1238,1,23928.66,1473,DH Healing Courtyards
1,78951,670,2018-06-29,1485.0,I,C,,106,1239,1,1485.0,1932,Old Main PR-10 Isolation Fix
1,291382,671,2018-06-29,15724.0,I,C,,144,1203,1,15724.0,1877,OCH Work Orders
1,363382,669,2018-06-28,1275.0,I,C,,115,1233,1,1275.0,1898,LG Ultrasound Light Replacemen
1,26374,668,2018-06-27,78927.17,I,C,,111,1220,1,8002.8,1499,SCU Campus Safety Remodel
1,26374,668,2018-06-27,78927.17,I,C,,111,1230,1,70924.37,1635,South Campus Residence Utility
1,23295,666,2018-06-25,18000.0,I,C,,114,1053,1,18000.0,1820,OCH OR10
1,78862,665,2018-06-22,5909.4,I,C,,106,1222,1,5909.4,1690,Women's Hospital Drain Guard R
1,986595,662,2018-06-21,179381.42,I,C,,104,1154,1,177443.42,1471,AHU-8 Humidity Repairs
1,986595,662,2018-06-21,179381.42,I,C,,104,1259,1,1938.0,1669,DH 4700 Soquel Clinic Concrete
1,363249,663,2018-06-21,33179.09,I,C,,115,1217,1,33179.09,1634,PAMF Los Gatos Center Ultrasou
1,163141,664,2018-06-21,13916.79,I,C,,115,1161,1,13916.79,1479,Fremont 1 Lobby Door Replace
1,985222,660,2018-06-18,618157.77,I,C,,104,1153,1,618157.77,1606,AHU Replacement Project Part B
1,290895,661,2018-06-18,39561.15,I,C,,144,1139,1,31591.15,1523,OCH Main/ED Lobby Finishes
1,290895,661,2018-06-18,39561.15,I,C,,144,1155,1,1814.0,1829,MOB Entry Broken Glass Replac
1,290895,661,2018-06-18,39561.15,I,C,,144,1156,1,6156.0,1752,Shade Structure Portable Cylin
1,78591,659,2018-06-15,3662.8,I,C,,106,1206,1,3662.8,1787,Kitchen Tile Repair Project
1,25438,653,2018-06-14,963413.0,I,C,,111,1159,1,227849.85,1714,SCU Alameda Hall Civil Bld Out
1,25438,653,2018-06-14,963413.0,I,C,,111,1166,1,735563.15,1758,SCU STEM Garage
1,363159,654,2018-06-14,49137.85,I,C,,115,955,1,49137.85,1549,PAMF MVC 701 ECR MRI
1,,657,2018-06-14,0.01,I,C,,115,884,1,0.01,1549,PAMF MVC 701 ECR MRI
1,,658,2018-06-14,0.01,I,C,,115,1164,1,0.01,1667,Fremont 3rd Floor Eye Expansio
1,982779,651,2018-06-12,61781.9,I,C,,104,1195,1,61781.9,1081,DSCH AHU Replacement Project
1,363066,652,2018-06-12,13275.9,I,C,,115,1013,1,13275.9,1553,Dublin Center 3rd Flr Eye Exp.
1,72005,648,2018-06-11,4521.0,I,C,,119,1212,1,4521.0,1856,1685 Westwood
1,72037,649,2018-06-11,2623.0,I,C,,119,1210,1,2623.0,1856,1685 Westwood
1,72038,650,2018-06-11,19608.0,I,C,,119,1211,1,19608.0,1856,1685 Westwood
1,981922,647,2018-06-08,330441.62,I,C,,104,1160,1,330441.62,1509,Unified Communications Project
1,980340,646,2018-06-06,713753.77,I,C,,104,1199,1,1104.3,1345,Cafeteria Light Replacement
1,980340,646,2018-06-06,713753.77,I,C,,104,1201,1,7495.05,1345,Cafeteria Light Replacement
1,980340,646,2018-06-06,713753.77,I,C,,104,1207,1,338858.42,1473,DH Healing Courtyards
1,980340,646,2018-06-06,713753.77,I,C,,104,1216,1,366296.0,1518,DH Dietary Remodel
1,290298,643,2018-06-05,35541.11,I,C,,144,1041,1,35541.11,1523,OCH Main/ED Lobby Finishes
1,362992,644,2018-06-05,26662.25,I,C,,115,1115,1,26662.25,1445,2520 Samaritan Drive
1,24531,640,2018-05-31,14603.13,I,C,,111,1188,1,14603.13,1648,Alumni Science Chem Biology La
1,978085,641,2018-05-31,40364.5,I,C,,104,1169,1,5957.0,1380,DH South Corridor Ceiling
1,978085,641,2018-05-31,40364.5,I,C,,104,1170,1,4845.0,1701,DH 2 NE Wall Finishes
1,978085,641,2018-05-31,40364.5,I,C,,104,1171,1,445.0,1830,DH 3050 Paul Sweet Door Repair
1,978085,641,2018-05-31,40364.5,I,C,,104,1172,1,1110.0,1897,DECC Toilet Partition Infill
1,978085,641,2018-05-31,40364.5,I,C,,104,1173,1,1932.0,1565,Giftshop Door-Intertek
1,978085,641,2018-05-31,40364.5,I,C,,104,1174,1,866.0,1724,DH Interstitial Clean Up
1,978085,641,2018-05-31,40364.5,I,C,,104,1175,1,2238.0,1725,Drs Parking Manhole Replace/De
1,978085,641,2018-05-31,40364.5,I,C,,104,1176,1,5484.0,1816,DH Exterior Patch and Paint
1,978085,641,2018-05-31,40364.5,I,C,,104,1177,1,3752.0,1879,DH FSD Access Door
1,978085,641,2018-05-31,40364.5,I,C,,104,1178,1,1474.0,1575,ARU Sprinkler Head and Ceiling
1,978085,641,2018-05-31,40364.5,I,C,,104,1179,1,489.0,1637,DH OR 3 Containment
1,978085,641,2018-05-31,40364.5,I,C,,104,1180,1,778.5,1741,DH OR 2 Containment
1,978085,641,2018-05-31,40364.5,I,C,,104,1181,1,9406.0,1371,T-Mobile Telecom Facility
1,978085,641,2018-05-31,40364.5,I,C,,104,1182,1,304.0,1742,DH TUC Containment Nurse Stati
1,978085,641,2018-05-31,40364.5,I,C,,104,1183,1,885.0,1747,DH DECC Shed Demo
1,978085,641,2018-05-31,40364.5,I,C,,104,1184,1,399.0,1762,Lobby Grout Patching
1,362943,642,2018-05-31,34987.5,I,C,,115,1121,1,34987.5,1313,PAMF Los Altos Mammo
1,977349,639,2018-05-30,146047.04,I,C,,104,1149,1,146047.04,1473,DH Healing Courtyards
1,78191,638,2018-05-25,16220.13,I,C,,106,1190,1,5672.6,1577,2660 Grant Rd Flooring / Paint
1,78191,638,2018-05-25,16220.13,I,C,,106,1194,1,3398.64,1435,Inpatient Phlebotomy Relocate
1,78191,638,2018-05-25,16220.13,I,C,,106,1202,1,3925.09,1502,Rehab Gym Therapy Tub Enclosur
1,78191,638,2018-05-25,16220.13,I,C,,106,1205,1,3223.8,1787,Kitchen Tile Repair Project
1,362817,636,2018-05-24,688824.01,I,C,,115,1135,1,666317.43,1427,1950 University Cir. Fertility
1,362817,636,2018-05-24,688824.01,I,C,,115,1157,1,22506.58,1427,1950 University Cir. Fertility
1,976137,637,2018-05-24,2017.0,I,C,,104,1185,1,2017.0,1746,DH OR Hybrid Alpha Air Pre Bal
1,24165,632,2018-05-22,39177.02,I,C,,111,1056,1,39177.02,1714,SCU Alameda Hall Civil Bld Out
1,362776,633,2018-05-22,38930.0,I,C,,115,1045,1,38930.0,1477,701 ECR Pharmacy Canopy Repair
1,161838,634,2018-05-22,35835.53,I,C,,115,1158,1,35835.53,1249,Lee/Jamplis ABPR
1,131773,631,2018-05-21,2914.0,I,C,,152,1118,1,2914.0,1846,D/F/H replacement & recert
1,974095,635,2018-05-21,21870.35,I,C,,104,1093,1,8111.02,1345,Cafeteria Light Replacement
1,974095,635,2018-05-21,21870.35,I,C,,104,1167,1,13759.33,1615,ARU Auto Doors
1,972359,630,2018-05-17,98555.57,I,C,,104,1140,1,98555.57,1473,DH Healing Courtyards
1,SCH transfer,629,2018-05-14,20.0,I,C,,135,1163,1,20.0,1,CA Overhead / Office Admin
1,77848,628,2018-05-11,28164.12,I,C,,106,1146,1,1045.0,1850,Construction Post Removal
1,77848,628,2018-05-11,28164.12,I,C,,106,1165,1,27119.12,1787,Kitchen Tile Repair Project
1,23172,627,2018-05-10,27000.0,I,C,,114,1037,1,12000.0,1822,Alameda Hall Transformer
1,23172,627,2018-05-10,27000.0,I,C,,114,1038,1,15000.0,1823,Alcotti Way 5 Way Switch
1,23393,626,2018-05-09,105889.41,I,C,,111,1138,1,105889.41,1499,SCU Campus Safety Remodel
1,362570,625,2018-05-08,51836.75,I,C,,115,1150,1,39496.38,1639,PAMF Fremont Center Bldg 1 Bre
1,362570,625,2018-05-08,51836.75,I,C,,115,1162,1,7624.38,1555,Fremont Center UCC Expansion
1,362570,625,2018-05-08,51836.75,I,C,,115,1164,1,4715.99,1667,Fremont 3rd Floor Eye Expansio
1,77594,624,2018-05-04,35306.4,I,C,,106,1144,1,1376.0,1843,Construction Camera Adjustment
1,77594,624,2018-05-04,35306.4,I,C,,106,1145,1,571.0,1844,Assemble Bariatric Table
1,77594,624,2018-05-04,35306.4,I,C,,106,1147,1,33359.4,1803,Building 1 Dr Myneni's Remodel
1,362518,623,2018-05-03,7970.26,I,C,,115,1014,1,7970.26,1555,Fremont Center UCC Expansion
1,71594,622,2018-05-01,3500.0,I,C,,119,1049,1,3500.0,1811,Forest Ave Storefront Repairs
1,131568,620,2018-04-30,3841.4,I,C,,152,1122,1,884.83,1868,Replace DFH at L+D
1,131568,620,2018-04-30,3841.4,I,C,,152,1123,1,541.04,1868,Replace DFH at L+D
1,131568,620,2018-04-30,3841.4,I,C,,152,1124,1,752.95,1868,Replace DFH at L+D
1,131568,620,2018-04-30,3841.4,I,C,,152,1125,1,924.28,1868,Replace DFH at L+D
1,131568,620,2018-04-30,3841.4,I,C,,152,1126,1,738.3,1868,Replace DFH at L+D
1,289404,621,2018-04-30,40069.0,I,C,,144,1096,1,35203.0,1759,Work Order ONLY
1,289404,621,2018-04-30,40069.0,I,C,,144,1097,1,814.0,1798,Materials Mgt Flooring Removal
1,289404,621,2018-04-30,40069.0,I,C,,144,1098,1,1183.5,1870,Materials Mgt Floor Removal
1,289404,621,2018-04-30,40069.0,I,C,,144,1099,1,1167.5,1871,MM Floor Prep
1,289404,621,2018-04-30,40069.0,I,C,,144,1100,1,935.0,1872,MM Common Area Base
1,289404,621,2018-04-30,40069.0,I,C,,144,1101,1,766.0,1873,MM Break and Hall base
1,963442,617,2018-04-26,882939.56,I,C,,104,1114,1,882939.56,1606,AHU Replacement Project Part B
1,362423,618,2018-04-26,16656.22,I,C,,115,992,1,16656.22,1549,PAMF MVC 701 ECR MRI
1,289148,615,2018-04-23,33314.1,I,C,,144,1090,1,23648.0,1681,RME Flooring Replacement
1,289148,615,2018-04-23,33314.1,I,C,,144,1094,1,9666.1,1797,North Elevation Exterior Water
1,959578,613,2018-04-17,413489.48,I,C,,104,1017,1,413489.48,1606,AHU Replacement Project Part B
1,959100,612,2018-04-16,291089.79,I,C,,104,1134,1,291089.79,1509,Unified Communications Project
1,77119,611,2018-04-13,2858.36,I,C,,106,1133,1,2858.36,1377,Oak Cancer Center Handrails
1,958630,610,2018-04-12,14778.0,I,C,,104,1016,1,14778.0,1081,DSCH AHU Replacement Project
1,21707,609,2018-04-11,17610.93,I,C,,111,1132,1,17610.93,1635,South Campus Residence Utility
1,362162,607,2018-04-10,16731.0,I,C,,115,1029,1,13456.0,1683,PAMF Dublin Center Pediatric R
1,362162,607,2018-04-10,16731.0,I,C,,115,1058,1,3275.0,1784,PAMF AAAHC Electrical Upgrades
1,160191,608,2018-04-10,66435.13,I,C,,115,1136,1,66435.13,1249,Lee/Jamplis ABPR
1,288848,606,2018-04-09,6546.17,I,C,,144,1071,1,2108.17,1790,MOB Rm 225 Water Leak
1,288848,606,2018-04-09,6546.17,I,C,,144,1072,1,4438.0,1836,Administrative Office 127 Sewe
1,21515,603,2018-04-06,2914.0,I,C,,111,1117,1,2914.0,1801,Franklin St Excavation-Albion
1,76856,604,2018-04-06,15066.45,I,C,,106,1091,1,3894.59,1665,Radiology Monitor & Power
1,76856,604,2018-04-06,15066.45,I,C,,106,1119,1,6017.61,1819,Pharmacy at ECH Main Lobby
1,76856,604,2018-04-06,15066.45,I,C,,106,1120,1,5154.25,1502,Rehab Gym Therapy Tub Enclosur
1,956018,605,2018-04-06,85768.22,I,C,,104,1110,1,7211.72,1568,DH Unified Com. Cable & Design
1,956018,605,2018-04-06,85768.22,I,C,,104,1116,1,78556.5,1464,IT Remediation
1,954768,602,2018-04-05,237928.31,I,C,,104,1111,1,37304.05,1613,AHU-5 Upsize
1,954768,602,2018-04-05,237928.31,I,C,,104,1112,1,200624.26,1471,AHU-8 Humidity Repairs
1,288555,599,2018-04-04,98738.9,I,C,,144,1040,1,3500.0,1743,MOB Entry Walkway Concrete Rep
1,288555,599,2018-04-04,98738.9,I,C,,144,1042,1,86994.9,1797,North Elevation Exterior Water
1,288555,599,2018-04-04,98738.9,I,C,,144,1048,1,8244.0,1737,CCU Metal Door Replacement
1,954238,601,2018-04-04,1436.0,I,C,,104,1107,1,551.0,1818,Home Health Ergonomic Desk
1,954238,601,2018-04-04,1436.0,I,C,,104,1108,1,416.0,1826,DH Home Health Lighting
1,954238,601,2018-04-04,1436.0,I,C,,104,1109,1,469.0,1832,NUC Med Drywall Repairs
1,953721,600,2018-04-03,3585.0,I,C,,104,1103,1,2644.0,1702,DH Paul Sweet Water Leak
1,953721,600,2018-04-03,3585.0,I,C,,104,1105,1,217.0,1704,DH Paul Sweet Weather Strippin
1,953721,600,2018-04-03,3585.0,I,C,,104,1106,1,724.0,1709,DH Sewer Line Containment
1,361979,598,2018-03-29,4364.8,I,C,,115,1130,1,4364.8,1793,100 Park Place Ste 100 San Ram
1,361891,597,2018-03-22,6262.06,I,C,,115,1011,1,6262.06,1639,PAMF Fremont Center Bldg 1 Bre
1,947956,595,2018-03-20,194753.75,I,C,,104,1064,1,194753.75,1473,DH Healing Courtyards
1,948377,596,2018-03-20,8190.0,I,C,,104,1095,1,8190.0,1520,DH Washer Replacement
1,288340,591,2018-03-19,2871.7,I,C,,144,832,1,2871.7,1525,LDRP Ceiling Tile Replacement
1,287905,592,2018-03-19,13316.0,I,C,,144,1024,1,2770.0,1777,"Outpatient Rehab 2"" Water Line"
1,287905,592,2018-03-19,13316.0,I,C,,144,1025,1,2359.0,1789,Rm 2802 Bathroom Flr Replaceme
1,287905,592,2018-03-19,13316.0,I,C,,144,1026,1,1590.0,1753,Rm 201 AC Install
1,287905,592,2018-03-19,13316.0,I,C,,144,1027,1,6597.0,1788,81' Bldg Plumbing Leak
1,1411,593,2018-03-19,1151.6,I,C,,156,1086,1,1151.6,1652,DH AT&T
1,002801,594,2018-03-19,1787.0,I,C,,139,1055,1,1787.0,1391,2039 Forest Ave. Fire Marshall
1,76355,590,2018-03-16,408122.23,I,C,,106,805,1,8181.0,1579,New Main Lab Upgrades EZ Paths
1,76355,590,2018-03-16,408122.23,I,C,,106,897,1,1205.58,1515,Calypso @ 125 South Drive
1,76355,590,2018-03-16,408122.23,I,C,,106,1082,1,398735.65,1372,ECH New Main Lab Upgrades
1,945493,589,2018-03-14,3787.0,I,C,,104,1083,1,532.0,1806,DH Paul Sweet #2
1,945493,589,2018-03-14,3787.0,I,C,,104,1084,1,2721.0,1817,DH Water Damage Rm 1224
1,945493,589,2018-03-14,3787.0,I,C,,104,1085,1,534.0,1840,Gradall Mechanical Motor Work
1,2796,587,2018-03-13,1787.0,I,C,,139,1102,1,1787.0,1391,2039 Forest Ave. Fire Marshall
1,944869,588,2018-03-13,104227.77,I,C,,104,1067,1,86575.77,1509,Unified Communications Project
1,944869,588,2018-03-13,104227.77,I,C,,104,1075,1,17652.0,1745,Old Pharm Drywall (e) Ceiling
1,943827,586,2018-03-12,1118.0,I,C,,104,1078,1,1118.0,1506,Infusion Pharmacy Lab Floor Re
1,76083,585,2018-03-09,139535.02,I,C,,106,1077,1,1062.65,1815,New Main ED Card Reader IC
1,76083,585,2018-03-09,139535.02,I,C,,106,1081,1,138472.37,1095,1501 Women's Hosp NPC Compl
1,361593,584,2018-03-06,873064.85,I,C,,115,1008,1,426244.08,1427,1950 University Cir. Fertility
1,361593,584,2018-03-06,873064.85,I,C,,115,1009,1,6435.97,1554,Dublin Center 3rd ENT Expansio
1,361593,584,2018-03-06,873064.85,I,C,,115,1010,1,16636.04,1667,Fremont 3rd Floor Eye Expansio
1,361593,584,2018-03-06,873064.85,I,C,,115,1012,1,72612.1,1639,PAMF Fremont Center Bldg 1 Bre
1,361593,584,2018-03-06,873064.85,I,C,,115,1015,1,128054.94,1553,Dublin Center 3rd Flr Eye Exp.
1,361593,584,2018-03-06,873064.85,I,C,,115,1020,1,131903.7,1555,Fremont Center UCC Expansion
1,361593,584,2018-03-06,873064.85,I,C,,115,1036,1,31706.14,1639,PAMF Fremont Center Bldg 1 Bre
1,361593,584,2018-03-06,873064.85,I,C,,115,1046,1,8890.03,1555,Fremont Center UCC Expansion
1,361593,584,2018-03-06,873064.85,I,C,,115,1060,1,25387.12,1553,Dublin Center 3rd Flr Eye Exp.
1,361593,584,2018-03-06,873064.85,I,C,,115,1073,1,25194.73,1667,Fremont 3rd Floor Eye Expansio
1,942084,582,2018-03-05,522829.77,I,C,,104,1065,1,4852.0,1557,Barrier Gates at Parking Lot
1,942084,582,2018-03-05,522829.77,I,C,,104,1066,1,598.0,1700,DH Pharmacy BreakRm Insulation
1,942084,582,2018-03-05,522829.77,I,C,,104,1068,1,436144.68,1606,AHU Replacement Project Part B
1,942084,582,2018-03-05,522829.77,I,C,,104,1070,1,81235.09,1176,Emergency Dept. Renovation
1,75965,576,2018-03-01,37537.48,I,C,,106,816,1,14969.48,1193,1425 IMOB Make Ready Prep
1,75965,576,2018-03-01,37537.48,I,C,,106,1059,1,400.0,1527,Door Bell at Health Connection
1,75965,576,2018-03-01,37537.48,I,C,,106,1061,1,2928.0,1562,Rehab Outpatient Gym Mirrors
1,75965,576,2018-03-01,37537.48,I,C,,106,1062,1,1455.0,1767,Imaging Conference Rm Outlet
1,75965,576,2018-03-01,37537.48,I,C,,106,1063,1,1837.0,1778,New Main OR#6 Mechoshades Inst
1,75965,576,2018-03-01,37537.48,I,C,,106,1079,1,15948.0,1500,Automate Doors GA105
1,19931,577,2018-03-01,231160.63,I,C,,111,1057,1,231160.63,1635,South Campus Residence Utility
1,75669,575,2018-02-23,6393.28,I,C,,106,1047,1,2225.0,1756,205 South Drive Corridor Door
1,75669,575,2018-02-23,6393.28,I,C,,106,1052,1,2622.28,1787,Kitchen Tile Repair Project
1,75669,575,2018-02-23,6393.28,I,C,,106,1054,1,1546.0,1804,Building 1 Post/Column Repairs
1,19588,574,2018-02-22,52020.18,I,C,,111,1043,1,52020.18,1499,SCU Campus Safety Remodel
1,158337,573,2018-02-20,55589.81,I,C,,115,1074,1,55589.81,1249,Lee/Jamplis ABPR
1,361338,572,2018-02-15,3347.0,I,C,,115,1035,1,3347.0,1757,PAMF 701 ECR Imaging Dressing
1,19201,571,2018-02-14,180496.19,I,C,,111,1031,1,14902.16,1749,Sculpture Base Replacement
1,19201,571,2018-02-14,180496.19,I,C,,111,1032,1,147870.81,1499,SCU Campus Safety Remodel
1,19201,571,2018-02-14,180496.19,I,C,,111,1033,1,252.79,1779,SCU South Campus Transformer
1,19201,571,2018-02-14,180496.19,I,C,,111,1034,1,17470.43,1792,Charney Hall Bioswale Excavati
1,933368,570,2018-02-12,72157.88,I,C,,104,965,1,72157.88,1471,AHU-8 Humidity Repairs
1,75243,569,2018-02-09,1085.75,I,C,,106,902,1,1085.75,1502,Rehab Gym Therapy Tub Enclosur
1,19026,567,2018-02-07,8481.85,I,C,,111,1028,1,8481.85,1699,SCU Residence Hall Archeology
